,customer_id,product_id,ppu,order_count,special_price,update_option
603,66,647,17.6,0,TRUE,MANUAL
604,66,664,6.45,0,TRUE,MANUAL
605,66,682,4.95,0,TRUE,MANUAL
606,67,113,5.4,0,TRUE,MANUAL
607,67,197,3.56,0,TRUE,MANUAL
608,67,418,5.3,0,TRUE,MANUAL
609,67,720,18.0,0,TRUE,MANUAL
610,67,722,10.8,0,TRUE,MANUAL
611,67,723,22.5,0,TRUE,MANUAL
612,67,726,36.0,0,TRUE,MANUAL
613,68,23,3.95,0,TRUE,MANUAL
614,69,23,3.78,0,TRUE,MANUAL
615,69,26,5.2,0,TRUE,MANUAL
616,69,64,3.25,0,TRUE,MANUAL
617,69,99,5.9,0,TRUE,MANUAL
618,69,197,3.65,0,TRUE,MANUAL
619,69,199,15.65,0,TRUE,MANUAL
620,69,312,4.9,0,TRUE,MANUAL
621,69,314,5.4,0,TRUE,MANUAL
622,70,23,3.95,0,TRUE,MANUAL
623,72,23,3.78,0,TRUE,MANUAL
624,72,25,3.98,0,TRUE,MANUAL
625,72,73,6.9,0,TRUE,MANUAL
626,72,81,16.0,0,TRUE,MANUAL
627,72,93,1.5,0,TRUE,MANUAL
628,72,111,4.65,0,TRUE,MANUAL
629,72,113,4.95,0,TRUE,MANUAL
630,72,136,5.2,0,TRUE,MANUAL
631,72,206,3.65,0,TRUE,MANUAL
632,72,274,32.5,0,TRUE,MANUAL
633,72,297,4.7,0,TRUE,MANUAL
634,72,363,8.9,0,TRUE,MANUAL
635,72,370,9.5,0,TRUE,MANUAL
636,72,371,2.68,0,TRUE,MANUAL
637,72,417,4.6,0,TRUE,MANUAL
638,72,423,4.15,0,TRUE,MANUAL
639,72,475,1.95,0,TRUE,MANUAL
640,72,531,5.1,0,TRUE,MANUAL
641,72,553,6.3,0,TRUE,MANUAL
642,72,664,4.65,0,TRUE,MANUAL
643,73,23,3.95,0,TRUE,MANUAL
644,73,111,4.99,0,TRUE,MANUAL
645,73,233,3.95,0,TRUE,MANUAL
646,73,382,14.99,0,TRUE,MANUAL
647,73,664,3.4,0,TRUE,MANUAL
648,75,92,1.1,0,TRUE,MANUAL
649,75,93,1.5,0,TRUE,MANUAL
650,75,111,4.99,0,TRUE,MANUAL
651,75,160,1.6,0,TRUE,MANUAL
652,75,363,9.2,0,TRUE,MANUAL
653,75,364,9.9,0,TRUE,MANUAL
654,75,371,2.86,0,TRUE,MANUAL
655,75,397,10.95,0,TRUE,MANUAL
656,75,534,4.45,0,TRUE,MANUAL
657,75,647,16.5,0,TRUE,MANUAL
658,76,25,3.98,0,TRUE,MANUAL
659,76,98,5.5,0,TRUE,MANUAL
660,76,111,4.99,0,TRUE,MANUAL
661,76,126,1.15,0,TRUE,MANUAL
662,76,267,23.5,0,TRUE,MANUAL
663,76,376,8.2,0,TRUE,MANUAL
664,76,497,4.1,0,TRUE,MANUAL
665,76,664,3.99,0,TRUE,MANUAL
666,77,23,3.78,0,TRUE,MANUAL
667,77,111,4.65,0,TRUE,MANUAL
668,77,176,11.99,0,TRUE,MANUAL
669,77,312,4.4,0,TRUE,MANUAL
670,78,91,1.2,0,TRUE,MANUAL
671,78,93,1.5,0,TRUE,MANUAL
672,78,111,4.45,0,TRUE,MANUAL
673,78,190,1.35,0,TRUE,MANUAL
674,81,23,3.95,0,TRUE,MANUAL
675,83,23,3.95,0,TRUE,MANUAL
676,84,25,3.98,0,TRUE,MANUAL
677,84,93,1.4,0,TRUE,MANUAL
678,84,111,4.99,0,TRUE,MANUAL
679,84,241,6.9,0,TRUE,MANUAL
680,84,298,4.9,0,TRUE,MANUAL
681,84,314,5.9,0,TRUE,MANUAL
682,84,390,8.8,0,TRUE,MANUAL
683,84,418,5.9,0,TRUE,MANUAL
684,84,532,3.95,0,TRUE,MANUAL
685,85,23,3.95,0,TRUE,MANUAL
686,85,25,3.98,0,TRUE,MANUAL
687,85,111,4.65,0,TRUE,MANUAL
688,85,113,5.4,0,TRUE,MANUAL
689,85,206,3.95,0,TRUE,MANUAL
690,85,209,4.4,0,TRUE,MANUAL
691,85,217,4.1,0,TRUE,MANUAL
692,85,226,4.25,0,TRUE,MANUAL
693,85,231,7.4,0,TRUE,MANUAL
694,85,233,3.55,0,TRUE,MANUAL
695,85,234,4.65,0,TRUE,MANUAL
696,85,297,4.7,0,TRUE,MANUAL
697,85,522,2.99,0,TRUE,MANUAL
698,85,664,3.0,0,TRUE,MANUAL
699,85,738,3.5,0,TRUE,MANUAL
700,86,290,3.98,0,TRUE,MANUAL
701,86,348,4.8,0,TRUE,MANUAL
702,86,497,5.1,0,TRUE,MANUAL
703,86,573,22.5,0,TRUE,MANUAL
704,86,575,24.5,0,TRUE,MANUAL
705,86,595,6.8,0,TRUE,MANUAL
706,87,23,3.78,0,TRUE,MANUAL
707,87,64,3.25,0,TRUE,MANUAL
708,87,529,4.68,0,TRUE,MANUAL
709,87,664,6.95,0,TRUE,MANUAL
710,89,23,3.95,0,TRUE,MANUAL
711,90,23,3.48,0,TRUE,MANUAL
712,90,80,13.3,0,TRUE,MANUAL
713,90,86,13.3,0,TRUE,MANUAL
714,90,495,12.2,0,TRUE,MANUAL
715,91,23,3.95,0,TRUE,MANUAL
716,91,111,4.99,0,TRUE,MANUAL
717,91,529,4.65,0,TRUE,MANUAL
718,91,532,3.9,0,TRUE,MANUAL
719,91,638,6.4,0,TRUE,MANUAL
720,92,23,3.95,0,TRUE,MANUAL
721,92,111,4.99,0,TRUE,MANUAL
722,92,241,6.9,0,TRUE,MANUAL
723,92,298,4.9,0,TRUE,MANUAL
724,92,314,5.9,0,TRUE,MANUAL
725,92,390,8.8,0,TRUE,MANUAL
726,92,418,5.9,0,TRUE,MANUAL
727,92,502,5.4,0,TRUE,MANUAL
728,92,652,6.95,0,TRUE,MANUAL
729,93,64,2.65,0,TRUE,MANUAL
730,93,652,7.65,0,TRUE,MANUAL
731,95,25,3.98,0,TRUE,MANUAL
732,95,111,4.99,0,TRUE,MANUAL
733,95,297,4.7,0,TRUE,MANUAL
734,95,342,6.95,0,TRUE,MANUAL
735,95,348,4.4,0,TRUE,MANUAL
736,95,349,4.9,0,TRUE,MANUAL
737,95,522,2.99,0,TRUE,MANUAL
738,95,534,4.5,0,TRUE,MANUAL
739,95,538,5.5,0,TRUE,MANUAL
740,95,652,7.65,0,TRUE,MANUAL
741,95,664,3.0,0,TRUE,MANUAL
742,95,671,5.9,0,TRUE,MANUAL
743,96,23,3.95,0,TRUE,MANUAL
744,96,129,1.75,0,TRUE,MANUAL
745,97,23,3.65,0,TRUE,MANUAL
746,97,64,2.65,0,TRUE,MANUAL
747,97,68,6.25,0,TRUE,MANUAL
748,97,140,2.65,0,TRUE,MANUAL
749,97,197,3.65,0,TRUE,MANUAL
750,97,364,8.65,0,TRUE,MANUAL
751,97,731,2.6,0,TRUE,MANUAL
752,98,56,8.2,0,TRUE,MANUAL
753,98,94,0.8,0,TRUE,MANUAL
754,98,111,4.99,0,TRUE,MANUAL
755,98,113,5.4,0,TRUE,MANUAL
756,98,116,0.88,0,TRUE,MANUAL
757,98,126,1.4,0,TRUE,MANUAL
758,98,138,2.58,0,TRUE,MANUAL
759,98,142,2.85,0,TRUE,MANUAL
760,98,150,6.3,0,TRUE,MANUAL
761,98,168,1.65,0,TRUE,MANUAL
762,98,171,26.9,0,TRUE,MANUAL
763,98,187,21.5,0,TRUE,MANUAL
764,98,267,27.0,0,TRUE,MANUAL
765,98,271,32.0,0,TRUE,MANUAL
766,98,274,32.0,0,TRUE,MANUAL
767,98,355,12.85,0,TRUE,MANUAL
768,98,386,11.45,0,TRUE,MANUAL
769,98,390,9.2,0,TRUE,MANUAL
770,98,461,12.86,0,TRUE,MANUAL
771,98,464,12.86,0,TRUE,MANUAL
772,98,543,5.1,0,TRUE,MANUAL
773,98,616,22.95,0,TRUE,MANUAL
774,98,620,21.0,0,TRUE,MANUAL
775,98,687,1.2,0,TRUE,MANUAL
776,98,697,9.99,0,TRUE,MANUAL
777,99,23,4.25,0,TRUE,MANUAL
778,99,25,3.98,0,TRUE,MANUAL
779,99,111,4.4,0,TRUE,MANUAL
780,99,126,1.4,0,TRUE,MANUAL
781,99,239,6.4,0,TRUE,MANUAL
782,99,241,6.7,0,TRUE,MANUAL
783,99,314,5.9,0,TRUE,MANUAL
784,99,370,8.9,0,TRUE,MANUAL
785,99,417,4.45,0,TRUE,MANUAL
786,99,502,4.95,0,TRUE,MANUAL
787,99,529,3.95,0,TRUE,MANUAL
788,99,544,2.75,0,TRUE,MANUAL
789,99,547,3.85,0,TRUE,MANUAL
790,99,620,17.9,0,TRUE,MANUAL
791,99,634,17.2,0,TRUE,MANUAL
792,99,637,17.95,0,TRUE,MANUAL
793,100,23,3.95,0,TRUE,MANUAL
794,100,80,14.4,0,TRUE,MANUAL
795,100,312,5.4,0,TRUE,MANUAL
796,101,23,3.75,0,TRUE,MANUAL
797,101,113,4.9,0,TRUE,MANUAL
798,101,197,3.78,0,TRUE,MANUAL
799,101,206,3.75,0,TRUE,MANUAL
800,101,233,3.85,0,TRUE,MANUAL
801,101,664,5.9,0,TRUE,MANUAL
802,102,23,3.45,0,TRUE,MANUAL
803,102,25,3.65,0,TRUE,MANUAL
804,102,26,5.2,0,TRUE,MANUAL
805,102,27,5.2,0,TRUE,MANUAL
806,102,33,4.95,0,TRUE,MANUAL
807,102,40,9.4,0,TRUE,MANUAL
808,102,58,4.5,0,TRUE,MANUAL
809,102,59,3.9,0,TRUE,MANUAL
810,102,61,5.9,0,TRUE,MANUAL
811,102,67,4.65,0,TRUE,MANUAL
812,102,111,4.0,0,TRUE,MANUAL
813,102,168,2.3,0,TRUE,MANUAL
814,102,239,2.0,0,TRUE,MANUAL
815,102,241,5.5,0,TRUE,MANUAL
816,102,254,10.95,0,TRUE,MANUAL
817,102,257,15.45,0,TRUE,MANUAL
818,102,266,23.5,0,TRUE,MANUAL
819,102,280,3.28,0,TRUE,MANUAL
820,102,284,1.95,0,TRUE,MANUAL
821,102,312,4.8,0,TRUE,MANUAL
822,102,348,3.5,0,TRUE,MANUAL
823,102,361,7.6,0,TRUE,MANUAL
824,102,362,6.9,0,TRUE,MANUAL
825,102,370,7.99,0,TRUE,MANUAL
826,102,371,1.32,0,TRUE,MANUAL
827,102,373,7.4,0,TRUE,MANUAL
828,102,387,7.65,0,TRUE,MANUAL
829,102,389,6.5,0,TRUE,MANUAL
830,102,393,5.6,0,TRUE,MANUAL
831,102,402,4.5,0,TRUE,MANUAL
832,102,404,5.65,0,TRUE,MANUAL
833,102,408,4.95,0,TRUE,MANUAL
834,102,432,3.9,0,TRUE,MANUAL
835,102,450,4.4,0,TRUE,MANUAL
836,102,477,6.7,0,TRUE,MANUAL
837,102,486,2.88,0,TRUE,MANUAL
838,102,488,2.5,0,TRUE,MANUAL
839,102,497,3.6,0,TRUE,MANUAL
840,102,499,4.1,0,TRUE,MANUAL
841,102,522,2.99,0,TRUE,MANUAL
842,102,529,3.65,0,TRUE,MANUAL
843,102,532,3.55,0,TRUE,MANUAL
844,102,541,4.9,0,TRUE,MANUAL
845,102,545,2.85,0,TRUE,MANUAL
846,102,547,3.65,0,TRUE,MANUAL
847,102,549,2.65,0,TRUE,MANUAL
848,102,573,12.9,0,TRUE,MANUAL
849,102,592,7.4,0,TRUE,MANUAL
850,102,594,9.1,0,TRUE,MANUAL
851,102,623,4.6,0,TRUE,MANUAL
852,102,625,5.9,0,TRUE,MANUAL
853,102,634,14.5,0,TRUE,MANUAL
854,102,637,16.2,0,TRUE,MANUAL
855,102,647,17.65,0,TRUE,MANUAL
856,102,657,7.25,0,TRUE,MANUAL
857,102,658,6.5,0,TRUE,MANUAL
858,102,664,4.85,0,TRUE,MANUAL
859,102,673,5.6,0,TRUE,MANUAL
860,102,677,5.65,0,TRUE,MANUAL
861,102,682,3.5,0,TRUE,MANUAL
862,102,712,8.4,0,TRUE,MANUAL
863,104,23,3.78,0,TRUE,MANUAL
864,104,25,3.98,0,TRUE,MANUAL
865,104,64,2.99,0,TRUE,MANUAL
866,104,68,6.45,0,TRUE,MANUAL
867,104,73,6.2,0,TRUE,MANUAL
868,104,98,5.5,0,TRUE,MANUAL
869,104,111,4.99,0,TRUE,MANUAL
870,104,113,4.75,0,TRUE,MANUAL
871,104,159,1.38,0,TRUE,MANUAL
872,104,241,6.2,0,TRUE,MANUAL
873,104,249,5.25,0,TRUE,MANUAL
874,104,254,11.5,0,TRUE,MANUAL
875,104,284,2.0,0,TRUE,MANUAL
876,104,297,4.7,0,TRUE,MANUAL
877,104,355,9.9,0,TRUE,MANUAL
878,104,376,8.2,0,TRUE,MANUAL
879,104,386,9.95,0,TRUE,MANUAL
880,104,397,9.95,0,TRUE,MANUAL
881,104,418,4.5,0,TRUE,MANUAL
882,104,497,3.95,0,TRUE,MANUAL
883,104,512,3.85,0,TRUE,MANUAL
884,104,522,3.65,0,TRUE,MANUAL
885,104,534,3.95,0,TRUE,MANUAL
886,104,539,3.4,0,TRUE,MANUAL
887,104,553,5.65,0,TRUE,MANUAL
888,104,568,21.5,0,TRUE,MANUAL
889,104,571,21.5,0,TRUE,MANUAL
890,104,591,13.65,0,TRUE,MANUAL
891,104,664,4.95,0,TRUE,MANUAL
892,104,670,6.9,0,TRUE,MANUAL
893,105,652,6.95,0,TRUE,MANUAL
894,105,664,4.0,0,TRUE,MANUAL
895,106,3,0.0,0,TRUE,MANUAL
896,106,23,3.78,0,TRUE,MANUAL
897,106,103,10.65,0,TRUE,MANUAL
898,106,111,4.99,0,TRUE,MANUAL
899,106,125,2.3,0,TRUE,MANUAL
900,106,126,1.2,0,TRUE,MANUAL
901,106,197,3.68,0,TRUE,MANUAL
902,106,375,14.99,0,TRUE,MANUAL
903,106,382,14.99,0,TRUE,MANUAL
904,106,386,10.8,0,TRUE,MANUAL
905,106,507,4.68,0,TRUE,MANUAL
906,106,529,3.95,0,TRUE,MANUAL
907,106,553,5.95,0,TRUE,MANUAL
908,108,23,4.25,0,TRUE,MANUAL
909,108,62,6.5,0,TRUE,MANUAL
910,108,64,2.95,0,TRUE,MANUAL
911,108,68,6.95,0,TRUE,MANUAL
912,108,138,2.28,0,TRUE,MANUAL
913,108,254,11.45,0,TRUE,MANUAL
914,108,266,23.5,0,TRUE,MANUAL
915,108,267,26.5,0,TRUE,MANUAL
916,108,277,38.5,0,TRUE,MANUAL
917,108,348,4.4,0,TRUE,MANUAL
918,108,356,11.95,0,TRUE,MANUAL
919,108,592,10.6,0,TRUE,MANUAL
920,109,23,3.78,0,TRUE,MANUAL
921,109,50,4.9,0,TRUE,MANUAL
922,109,92,1.15,0,TRUE,MANUAL
923,109,93,1.3,0,TRUE,MANUAL
924,109,111,4.65,0,TRUE,MANUAL
925,109,147,0.7,0,TRUE,MANUAL
926,109,159,1.25,0,TRUE,MANUAL
927,109,197,3.65,0,TRUE,MANUAL
928,109,241,6.5,0,TRUE,MANUAL
929,109,254,11.5,0,TRUE,MANUAL
930,109,280,3.85,0,TRUE,MANUAL
931,109,297,4.9,0,TRUE,MANUAL
932,109,342,6.7,0,TRUE,MANUAL
933,109,348,3.95,0,TRUE,MANUAL
934,109,364,9.9,0,TRUE,MANUAL
935,109,382,11.99,0,TRUE,MANUAL
936,109,385,9.99,0,TRUE,MANUAL
937,109,386,11.99,0,TRUE,MANUAL
938,109,390,8.8,0,TRUE,MANUAL
939,109,418,4.6,0,TRUE,MANUAL
940,109,481,2.28,0,TRUE,MANUAL
941,109,497,4.5,0,TRUE,MANUAL
942,109,502,4.9,0,TRUE,MANUAL
943,109,522,2.99,0,TRUE,MANUAL
944,109,529,4.1,0,TRUE,MANUAL
945,109,532,3.65,0,TRUE,MANUAL
946,109,553,5.65,0,TRUE,MANUAL
947,109,568,16.9,0,TRUE,MANUAL
948,109,571,21.5,0,TRUE,MANUAL
949,109,616,19.5,0,TRUE,MANUAL
950,109,620,18.9,0,TRUE,MANUAL
951,109,650,6.65,0,TRUE,MANUAL
952,109,652,6.99,0,TRUE,MANUAL
953,109,664,4.25,0,TRUE,MANUAL
954,109,712,8.65,0,TRUE,MANUAL
955,111,23,3.78,0,TRUE,MANUAL
956,111,25,3.98,0,TRUE,MANUAL
957,111,111,4.99,0,TRUE,MANUAL
958,111,126,1.2,0,TRUE,MANUAL
959,111,321,7.5,0,TRUE,MANUAL
960,112,23,3.75,0,TRUE,MANUAL
961,112,25,3.75,0,TRUE,MANUAL
962,112,64,2.85,0,TRUE,MANUAL
963,112,68,6.45,0,TRUE,MANUAL
964,112,73,6.2,0,TRUE,MANUAL
965,112,98,5.5,0,TRUE,MANUAL
966,112,111,3.95,0,TRUE,MANUAL
967,112,159,1.38,0,TRUE,MANUAL
968,112,241,6.2,0,TRUE,MANUAL
969,112,249,5.25,0,TRUE,MANUAL
970,112,284,2.0,0,TRUE,MANUAL
971,112,297,4.7,0,TRUE,MANUAL
972,112,355,9.9,0,TRUE,MANUAL
973,112,376,8.2,0,TRUE,MANUAL
974,112,386,9.95,0,TRUE,MANUAL
975,112,396,7.9,0,TRUE,MANUAL
976,112,397,9.95,0,TRUE,MANUAL
977,112,418,4.5,0,TRUE,MANUAL
978,112,497,3.95,0,TRUE,MANUAL
979,112,507,4.45,0,TRUE,MANUAL
980,112,512,3.85,0,TRUE,MANUAL
981,112,522,3.65,0,TRUE,MANUAL
982,112,534,3.95,0,TRUE,MANUAL
983,112,539,3.4,0,TRUE,MANUAL
984,112,553,5.65,0,TRUE,MANUAL
985,112,571,19.5,0,TRUE,MANUAL
986,112,587,10.45,0,TRUE,MANUAL
987,112,620,16.5,0,TRUE,MANUAL
988,112,637,16.0,0,TRUE,MANUAL
989,112,652,7.25,0,TRUE,MANUAL
990,112,664,4.95,0,TRUE,MANUAL
991,112,670,6.9,0,TRUE,MANUAL
992,113,23,3.78,0,TRUE,MANUAL
993,113,86,14.5,0,TRUE,MANUAL
994,114,25,3.98,0,TRUE,MANUAL
995,114,147,0.75,0,TRUE,MANUAL
996,114,664,6.45,0,TRUE,MANUAL
997,117,23,3.85,0,TRUE,MANUAL
998,117,93,1.6,0,TRUE,MANUAL
999,117,111,4.99,0,TRUE,MANUAL
1000,117,113,5.5,0,TRUE,MANUAL
1001,117,297,4.6,0,TRUE,MANUAL
1002,117,312,5.8,0,TRUE,MANUAL
1003,117,571,19.5,0,TRUE,MANUAL
1004,117,647,15.9,0,TRUE,MANUAL
1005,117,657,7.6,0,TRUE,MANUAL
1006,117,658,7.2,0,TRUE,MANUAL
1007,117,664,4.5,0,TRUE,MANUAL
1008,118,23,3.78,0,TRUE,MANUAL
1009,118,80,15.0,0,TRUE,MANUAL
1010,118,81,15.0,0,TRUE,MANUAL
1011,118,111,4.65,0,TRUE,MANUAL
1012,118,151,4.99,0,TRUE,MANUAL
1013,118,244,34.2,0,TRUE,MANUAL
1014,118,312,5.9,0,TRUE,MANUAL
1015,118,314,4.89,0,TRUE,MANUAL
1016,118,321,4.0,0,TRUE,MANUAL
1017,118,495,12.9,0,TRUE,MANUAL
1018,118,496,12.9,0,TRUE,MANUAL
1019,118,568,15.0,0,TRUE,MANUAL
1020,118,571,15.0,0,TRUE,MANUAL
1021,118,581,9.95,0,TRUE,MANUAL
1022,118,652,7.25,0,TRUE,MANUAL
1023,119,23,3.45,0,TRUE,MANUAL
1024,119,25,3.85,0,TRUE,MANUAL
1025,119,26,4.9,0,TRUE,MANUAL
1026,119,27,5.4,0,TRUE,MANUAL
1027,119,32,0.4,0,TRUE,MANUAL
1028,119,39,9.9,0,TRUE,MANUAL
1029,119,40,9.4,0,TRUE,MANUAL
1030,119,50,4.7,0,TRUE,MANUAL
1031,119,57,6.5,0,TRUE,MANUAL
1032,119,58,5.45,0,TRUE,MANUAL
1033,119,59,3.85,0,TRUE,MANUAL
1034,119,60,4.45,0,TRUE,MANUAL
1035,119,62,5.65,0,TRUE,MANUAL
1036,119,67,5.5,0,TRUE,MANUAL
1037,119,68,5.65,0,TRUE,MANUAL
1038,119,70,5.5,0,TRUE,MANUAL
1039,119,73,5.8,0,TRUE,MANUAL
1040,119,111,4.65,0,TRUE,MANUAL
1041,119,116,0.88,0,TRUE,MANUAL
1042,119,138,2.58,0,TRUE,MANUAL
1043,119,145,1.45,0,TRUE,MANUAL
1044,119,159,1.39,0,TRUE,MANUAL
1045,119,165,3.9,0,TRUE,MANUAL
1046,119,213,3.95,0,TRUE,MANUAL
1047,119,247,5.25,0,TRUE,MANUAL
1048,119,254,11.25,0,TRUE,MANUAL
1049,119,266,23.0,0,TRUE,MANUAL
1050,119,267,23.0,0,TRUE,MANUAL
1051,119,280,3.48,0,TRUE,MANUAL
1052,119,287,4.65,0,TRUE,MANUAL
1053,119,290,3.25,0,TRUE,MANUAL
1054,119,307,9.2,0,TRUE,MANUAL
1055,119,325,7.8,0,TRUE,MANUAL
1056,119,343,5.65,0,TRUE,MANUAL
1057,119,348,4.0,0,TRUE,MANUAL
1058,119,349,4.9,0,TRUE,MANUAL
1059,119,356,9.95,0,TRUE,MANUAL
1060,119,361,7.2,0,TRUE,MANUAL
1061,119,362,6.9,0,TRUE,MANUAL
1062,119,371,1.65,0,TRUE,MANUAL
1063,119,373,8.65,0,TRUE,MANUAL
1064,119,385,9.95,0,TRUE,MANUAL
1065,119,387,7.6,0,TRUE,MANUAL
1066,119,389,5.65,0,TRUE,MANUAL
1067,119,390,7.0,0,TRUE,MANUAL
1068,119,393,5.8,0,TRUE,MANUAL
1069,119,402,4.4,0,TRUE,MANUAL
1070,119,403,5.9,0,TRUE,MANUAL
1071,119,404,6.2,0,TRUE,MANUAL
1072,119,454,6.65,0,TRUE,MANUAL
1073,119,455,6.9,0,TRUE,MANUAL
1074,119,467,2.4,0,TRUE,MANUAL
1075,119,473,3.65,0,TRUE,MANUAL
1076,119,486,2.85,0,TRUE,MANUAL
1077,119,488,2.3,0,TRUE,MANUAL
1078,119,493,15.66,0,TRUE,MANUAL
1079,119,497,4.35,0,TRUE,MANUAL
1080,119,522,2.99,0,TRUE,MANUAL
1081,119,528,3.65,0,TRUE,MANUAL
1082,119,529,4.28,0,TRUE,MANUAL
1083,119,532,3.55,0,TRUE,MANUAL
1084,119,533,3.65,0,TRUE,MANUAL
1085,119,539,3.25,0,TRUE,MANUAL
1086,119,540,3.99,0,TRUE,MANUAL
1087,119,541,4.9,0,TRUE,MANUAL
1088,119,544,2.75,0,TRUE,MANUAL
1089,119,546,3.1,0,TRUE,MANUAL
1090,119,553,5.2,0,TRUE,MANUAL
1091,119,571,19.0,0,TRUE,MANUAL
1092,119,575,18.9,0,TRUE,MANUAL
1093,119,579,18.5,0,TRUE,MANUAL
1094,119,592,8.75,0,TRUE,MANUAL
1095,119,594,8.95,0,TRUE,MANUAL
1096,119,623,6.1,0,TRUE,MANUAL
1097,119,625,6.1,0,TRUE,MANUAL
1098,119,634,16.9,0,TRUE,MANUAL
1099,119,637,16.9,0,TRUE,MANUAL
1100,119,647,17.65,0,TRUE,MANUAL
1101,119,657,7.9,0,TRUE,MANUAL
1102,119,658,7.9,0,TRUE,MANUAL
1103,119,664,3.95,0,TRUE,MANUAL
1104,119,673,6.45,0,TRUE,MANUAL
1105,119,677,4.85,0,TRUE,MANUAL
1106,119,682,3.89,0,TRUE,MANUAL
1107,119,692,1.8,0,TRUE,MANUAL
1108,119,701,15.0,0,TRUE,MANUAL
1109,119,712,8.1,0,TRUE,MANUAL
1110,121,111,4.99,0,TRUE,MANUAL
1111,121,126,1.25,0,TRUE,MANUAL
1112,121,355,9.99,0,TRUE,MANUAL
1113,121,556,2.65,0,TRUE,MANUAL
1114,121,581,8.95,0,TRUE,MANUAL
1115,121,587,9.95,0,TRUE,MANUAL
1116,121,594,9.95,0,TRUE,MANUAL
1117,121,620,16.8,0,TRUE,MANUAL
1118,121,664,3.4,0,TRUE,MANUAL
1119,122,634,19.5,0,TRUE,MANUAL
1120,123,23,3.78,0,TRUE,MANUAL
1121,123,50,5.9,0,TRUE,MANUAL
1122,123,64,2.85,0,TRUE,MANUAL
1123,123,111,4.99,0,TRUE,MANUAL
1124,123,126,1.2,0,TRUE,MANUAL
1125,123,127,1.1,0,TRUE,MANUAL
1126,123,312,5.8,0,TRUE,MANUAL
1127,123,390,7.85,0,TRUE,MANUAL
1128,123,391,7.9,0,TRUE,MANUAL
1129,123,512,3.68,0,TRUE,MANUAL
1130,123,532,3.95,0,TRUE,MANUAL
1131,123,534,3.95,0,TRUE,MANUAL
1132,123,664,5.1,0,TRUE,MANUAL
1133,124,23,3.6,0,TRUE,MANUAL
1134,124,64,3.25,0,TRUE,MANUAL
1135,124,111,5.7,0,TRUE,MANUAL
1136,124,168,2.0,0,TRUE,MANUAL
1137,124,199,14.25,0,TRUE,MANUAL
1138,124,254,11.5,0,TRUE,MANUAL
1139,124,421,5.5,0,TRUE,MANUAL
1140,124,553,6.2,0,TRUE,MANUAL
1141,124,650,6.95,0,TRUE,MANUAL
1142,124,664,5.6,0,TRUE,MANUAL
1143,124,714,13.0,0,TRUE,MANUAL
1144,125,23,3.95,0,TRUE,MANUAL
1145,125,64,3.25,0,TRUE,MANUAL
1146,125,111,5.3,0,TRUE,MANUAL
1147,125,199,15.9,0,TRUE,MANUAL
1148,125,254,11.5,0,TRUE,MANUAL
1149,125,363,8.8,0,TRUE,MANUAL
1150,125,421,5.5,0,TRUE,MANUAL
1151,125,553,6.2,0,TRUE,MANUAL
1152,125,620,17.6,0,TRUE,MANUAL
1153,125,650,6.95,0,TRUE,MANUAL
1154,125,664,5.6,0,TRUE,MANUAL
1155,125,691,11.0,0,TRUE,MANUAL
1156,125,707,10.85,0,TRUE,MANUAL
1157,126,23,3.85,0,TRUE,MANUAL
1158,126,50,5.95,0,TRUE,MANUAL
1159,126,56,8.4,0,TRUE,MANUAL
1160,126,68,7.85,0,TRUE,MANUAL
1161,126,70,6.9,0,TRUE,MANUAL
1162,126,111,4.9,0,TRUE,MANUAL
1163,126,126,1.7,0,TRUE,MANUAL
1164,126,127,1.15,0,TRUE,MANUAL
1165,126,147,1.0,0,TRUE,MANUAL
1166,126,159,1.7,0,TRUE,MANUAL
1167,126,239,7.1,0,TRUE,MANUAL
1168,126,274,34.6,0,TRUE,MANUAL
1169,126,280,3.95,0,TRUE,MANUAL
1170,126,284,2.95,0,TRUE,MANUAL
1171,126,351,31.0,0,TRUE,MANUAL
1172,126,650,8.35,0,TRUE,MANUAL
1173,126,652,8.05,0,TRUE,MANUAL
1174,127,23,3.95,0,TRUE,MANUAL
1175,127,312,5.6,0,TRUE,MANUAL
1176,128,23,3.65,0,TRUE,MANUAL
1177,128,58,6.5,0,TRUE,MANUAL
1178,128,80,14.4,0,TRUE,MANUAL
1179,128,111,4.2,0,TRUE,MANUAL
1180,128,113,5.2,0,TRUE,MANUAL
1181,128,145,1.65,0,TRUE,MANUAL
1182,128,168,2.29,0,TRUE,MANUAL
1183,128,199,14.9,0,TRUE,MANUAL
1184,128,241,6.7,0,TRUE,MANUAL
1185,128,312,5.0,0,TRUE,MANUAL
1186,128,314,5.0,0,TRUE,MANUAL
1187,128,417,4.2,0,TRUE,MANUAL
1188,128,418,4.1,0,TRUE,MANUAL
1189,128,493,29.0,0,TRUE,MANUAL
1190,128,496,14.9,0,TRUE,MANUAL
1191,128,502,4.2,0,TRUE,MANUAL
1192,128,512,3.65,0,TRUE,MANUAL
1193,129,23,3.78,0,TRUE,MANUAL
1194,129,80,15.4,0,TRUE,MANUAL
1195,129,495,12.5,0,TRUE,MANUAL
1196,130,41,9.8,0,TRUE,MANUAL
1197,130,92,1.1,0,TRUE,MANUAL
1198,130,274,28.5,0,TRUE,MANUAL
1199,130,353,9.65,0,TRUE,MANUAL
1200,130,364,9.8,0,TRUE,MANUAL
